ID,Period,Group,Treatment,Session,Subject,Rank,give,receive1,receive2,return1,return2,returned,give_o,returned_other
155,4,3,3,9,11,1,0,5,12,4,11,11,0,4
155,5,3,3,9,11,1,0,12,5,13,6,6,0,13
155,6,3,3,9,11,1,0,7,5,12,8,8,0,12
156,1,4,3,9,12,1,0,2,12,3,18,18,0,3
156,2,4,3,9,12,1,0,12,12,20,20,20,0,20
156,3,4,3,9,12,1,0,5,1,9,2,2,0,9
156,4,4,3,9,12,1,0,1,5,2,9,9,0,2
156,5,4,3,9,12,1,0,6,12,9,19,19,0,9
156,6,4,3,9,12,1,0,6,12,9,19,19,0,9
157,1,6,3,9,13,2,4,4,5,0,0,1,5,1
157,2,2,3,9,13,2,4,4,12,0,0,8,12,24
157,3,4,3,9,13,2,5,5,1,0,0,9,1,2
157,4,4,3,9,13,3,5,1,5,0,0,9,1,2
157,5,2,3,9,13,2,6,6,12,0,0,18,12,36
157,6,2,3,9,13,3,6,7,6,0,0,18,7,21
158,1,5,3,9,14,3,8,12,8,0,0,9,12,13
158,2,3,3,9,14,2,12,12,3,0,0,10,3,2
158,3,2,3,9,14,2,12,12,4,0,0,36,4,9
158,4,3,3,9,14,3,12,5,12,0,0,11,5,4
158,5,5,3,9,14,2,12,12,7,0,0,12,7,7
158,6,5,3,9,14,2,12,12,12,0,0,0,12,0
159,1,3,3,9,15,2,3,3,2,0,0,5,2,3
159,2,6,3,9,15,2,8,8,5,0,0,0,5,0
159,3,4,3,9,15,3,1,5,1,0,0,2,5,9
159,4,1,3,9,15,3,3,7,3,0,0,6,7,14
159,5,3,3,9,15,3,5,12,5,0,0,6,12,13
159,6,6,3,9,15,2,10,10,10,0,0,0,10,0
160,1,5,3,9,16,1,0,12,8,13,9,9,0,13
160,2,5,3,9,16,1,0,5,4,7,6,6,0,7
160,3,5,3,9,16,1,0,8,12,0,0,0,0,0
160,4,5,3,9,16,1,0,5,7,5,7,7,0,5
160,5,5,3,9,16,1,0,12,7,12,7,7,0,12
160,6,5,3,9,16,1,0,12,12,0,0,0,0,0
161,1,2,3,9,17,3,5,12,5,0,0,15,12,36
161,2,1,3,9,17,2,12,12,2,0,0,12,2,2
161,3,3,3,9,17,3,8,2,8,0,0,8,2,2
161,4,6,3,9,17,3,8,12,8,0,0,0,12,0
161,5,6,3,9,17,3,7,12,7,0,0,0,12,0
161,6,4,3,9,17,2,6,6,12,0,0,9,12,19
162,1,2,3,9,18,2,12,12,5,0,0,36,5,15
162,2,4,3,9,18,2,12,12,12,0,0,20,12,20
162,3,1,3,9,18,2,12,12,12,0,0,24,12,24
162,4,6,3,9,18,2,12,12,8,0,0,0,8,0
162,5,6,3,9,18,2,12,12,7,0,0,0,7,0
162,6,5,3,9,18,3,12,12,12,0,0,0,12,0
163,1,5,4,10,1,3,10,12,10,0,0,22,12,26
163,2,4,4,10,1,2,12,12,6,0,0,15,6,8
163,3,4,4,10,1,2,10,10,4,0,0,12,4,6
163,4,4,4,10,1,2,4,4,5,0,0,4,5,5
163,5,3,4,10,1,3,12,9,12,0,0,10,9,7
163,6,6,4,10,1,2,0,0,12,0,0,0,12,12
164,1,2,4,10,2,1,0,4,12,4,6,6,0,4
164,2,2,4,10,2,1,0,6,3,7,10,10,0,7
164,3,2,4,10,2,1,0,12,12,13,13,13,0,13
164,4,2,4,10,2,1,0,7,9,10,12,12,0,10
164,5,2,4,10,2,1,0,12,10,15,12,12,0,15
164,6,2,4,10,2,1,0,12,12,17,17,17,0,17
165,1,1,4,10,3,3,3,8,3,0,0,5,8,14
165,2,2,4,10,3,2,6,6,3,0,0,7,3,10
165,3,4,4,10,3,3,4,10,4,0,0,6,10,12
165,4,4,4,10,3,3,5,4,5,0,0,5,4,4
165,5,4,4,10,3,2,10,10,12,0,0,16,12,22
165,6,5,4,10,3,3,12,12,12,0,0,28,12,28
166,1,1,4,10,4,1,0,8,3,14,5,5,0,14
166,2,1,4,10,4,1,0,12,6,22,10,10,0,22
166,3,1,4,10,4,1,0,7,12,12,24,24,0,12
166,4,1,4,10,4,1,0,12,5,24,10,10,0,24
166,5,1,4,10,4,1,0,11,12,22,24,24,0,22
166,6,1,4,10,4,1,0,12,12,24,24,24,0,24
167,1,4,4,10,5,2,10,10,12,0,0,10,12,12
167,2,6,4,10,5,3,12,12,12,0,0,15,12,15
167,3,2,4,10,5,2,12,12,12,0,0,13,12,13
167,4,1,4,10,5,2,12,12,5,0,0,24,5,10
167,5,4,4,10,5,3,12,10,12,0,0,22,10,16
167,6,5,4,10,5,2,12,12,12,0,0,28,12,28
168,1,5,4,10,6,1,0,12,10,26,22,22,0,26
168,2,5,4,10,6,1,0,6,10,15,23,23,0,15
168,3,5,4,10,6,1,0,12,12,23,23,23,0,23
168,4,5,4,10,6,1,0,12,10,26,22,22,0,26
168,5,5,4,10,6,1,0,12,10,26,21,21,0,26
168,6,5,4,10,6,1,0,12,12,28,28,28,0,28
169,1,3,4,10,7,1,0,2,12,2,12,12,0,2
169,2,3,4,10,7,1,0,12,12,8,8,8,0,8
169,3,3,4,10,7,1,0,12,7,10,3,3,0,10
169,4,3,4,10,7,1,0,12,12,8,8,8,0,8
169,5,3,4,10,7,1,0,9,12,7,10,10,0,7
169,6,3,4,10,7,1,0,12,8,8,4,4,0,8
170,1,4,4,10,8,3,12,10,12,0,0,12,10,10
170,2,3,4,10,8,3,12,12,12,0,0,8,12,8
170,3,6,4,10,8,2,12,12,12,0,0,15,12,15
170,4,3,4,10,8,2,12,12,12,0,0,8,12,8
170,5,2,4,10,8,2,12,12,10,0,0,15,10,12
170,6,4,4,10,8,2,12,12,12,0,0,22,12,22
171,1,2,4,10,9,2,4,4,12,0,0,4,12,6
171,2,4,4,10,9,3,6,12,6,0,0,8,12,15
171,3,3,4,10,9,3,7,12,7,0,0,3,12,10
171,4,1,4,10,9,3,5,12,5,0,0,10,12,24
171,5,5,4,10,9,3,10,12,10,0,0,21,12,26
171,6,1,4,10,9,3,12,12,12,0,0,24,12,24
172,1,6,4,10,10,1,0,2,4,2,4,4,0,2
172,2,6,4,10,10,1,0,12,12,15,15,15,0,15
172,3,6,4,10,10,1,0,12,12,15,15,15,0,15
172,4,6,4,10,10,1,0,10,12,12,14,14,0,12
172,5,6,4,10,10,1,0,8,12,18,22,22,0,18
172,6,6,4,10,10,1,0,0,12,0,12,12,0,0
173,1,6,4,10,11,2,2,2,4,0,0,2,4,4
173,2,1,4,10,11,3,6,12,6,0,0,10,12,22
173,3,3,4,10,11,2,12,12,7,0,0,10,7,3
173,4,2,4,10,11,3,9,7,9,0,0,12,7,10
173,5,3,4,10,11,2,9,9,12,0,0,7,12,10
173,6,2,4,10,11,3,12,12,12,0,0,17,12,17
174,1,5,4,10,12,2,12,12,10,0,0,26,10,22
174,2,6,4,10,12,2,12,12,12,0,0,15,12,15
174,3,2,4,10,12,3,12,12,12,0,0,13,12,13
174,4,3,4,10,12,3,12,12,12,0,0,8,12,8
174,5,5,4,10,12,2,12,12,10,0,0,26,10,21
174,6,6,4,10,12,3,12,0,12,0,0,12,0,0
175,1,2,4,10,13,3,12,4,12,0,0,6,4,4
175,2,3,4,10,13,2,12,12,12,0,0,8,12,8
175,3,5,4,10,13,2,12,12,12,0,0,23,12,23
175,4,5,4,10,13,2,12,12,10,0,0,26,10,22
175,5,1,4,10,13,3,12,11,12,0,0,24,11,22
175,6,4,4,10,13,3,12,12,12,0,0,22,12,22
176,1,1,4,10,14,2,8,8,3,0,0,14,3,5
176,2,5,4,10,14,3,10,6,10,0,0,23,6,15
176,3,6,4,10,14,3,12,12,12,0,0,15,12,15
176,4,5,4,10,14,3,10,12,10,0,0,22,12,26
176,5,1,4,10,14,2,11,11,12,0,0,22,12,24
176,6,1,4,10,14,2,12,12,12,0,0,24,12,24
177,1,6,4,10,15,3,4,2,4,0,0,4,2,2
177,2,5,4,10,15,2,6,6,10,0,0,15,10,23
177,3,1,4,10,15,2,7,7,12,0,0,12,12,24
177,4,2,4,10,15,2,7,7,9,0,0,10,9,12
177,5,6,4,10,15,2,8,8,12,0,0,18,12,22
177,6,3,4,10,15,3,8,12,8,0,0,4,12,8
178,1,3,4,10,16,2,2,2,12,0,0,2,12,12
178,2,2,4,10,16,3,3,6,3,0,0,10,6,7
178,3,1,4,10,16,3,12,7,12,0,0,24,7,12
178,4,6,4,10,16,2,10,10,12,0,0,12,12,14
178,5,2,4,10,16,3,10,12,10,0,0,12,12,15
178,6,2,4,10,16,2,12,12,12,0,0,17,12,17
179,1,4,4,10,17,1,0,10,12,10,12,12,0,10
179,2,4,4,10,17,1,0,12,6,15,8,8,0,15
179,3,4,4,10,17,1,0,10,4,12,6,6,0,12
179,4,4,4,10,17,1,0,4,5,4,5,5,0,4
179,5,4,4,10,17,1,0,10,12,16,22,22,0,16
179,6,4,4,10,17,1,0,12,12,22,22,22,0,22
180,1,3,4,10,18,3,12,2,12,0,0,12,2,2
180,2,1,4,10,18,2,12,12,6,0,0,22,6,10
180,3,5,4,10,18,3,12,12,12,0,0,23,12,23
180,4,6,4,10,18,3,12,10,12,0,0,14,10,12
180,5,6,4,10,18,3,12,8,12,0,0,22,8,18
180,6,3,4,10,18,2,12,12,8,0,0,8,8,4
181,1,6,4,11,1,1,0,4,2,8,4,4,0,8
181,2,6,4,11,1,1,0,2,10,4,15,15,0,4
181,3,6,4,11,1,1,0,5,12,9,22,22,0,9
181,4,6,4,11,1,1,0,12,10,22,20,20,0,22
181,5,6,4,11,1,1,0,3,5,6,10,10,0,6
181,6,6,4,11,1,1,0,11,5,21,10,10,0,21
182,1,4,4,11,2,3,10,6,10,0,0,10,6,6
182,2,6,4,11,2,3,10,2,10,0,0,15,2,4
182,3,5,4,11,2,2,10,10,10,0,0,20,10,20
182,4,3,4,11,2,2,10,10,12,0,0,22,12,26
182,5,3,4,11,2,3,10,12,10,0,0,25,12,30
182,6,1,4,11,2,3,12,4,12,0,0,20,4,7
183,1,1,4,11,3,1,0,12,2,26,10,10,0,26
183,2,1,4,11,3,1,0,5,9,5,9,9,0,5
183,3,1,4,11,3,1,0,3,7,4,8,8,0,4
183,4,1,4,11,3,1,0,3,12,5,18,18,0,5
183,5,1,4,11,3,1,0,5,9,7,14,14,0,7
183,6,1,4,11,3,1,0,4,12,7,20,20,0,7
184,1,3,4,11,4,3,6,1,6,0,0,9,1,2
184,2,1,4,11,4,3,9,5,9,0,0,9,5,5
184,3,1,4,11,4,3,7,3,7,0,0,8,3,4
184,4,4,4,11,4,2,6,6,6,0,0,0,6,0
184,5,1,4,11,4,2,5,5,9,0,0,7,9,14
184,6,2,4,11,4,3,8,12,8,0,0,17,12,25
185,1,6,4,11,5,3,2,4,2,0,0,4,4,8
185,2,3,4,11,5,3,4,4,4,0,0,7,4,7
185,3,6,4,11,5,2,5,5,12,0,0,9,12,22
185,4,2,4,11,5,2,10,10,3,0,0,20,3,6
185,5,5,4,11,5,3,10,11,10,0,0,20,11,22
185,6,4,4,11,5,2,12,12,10,0,0,0,10,0
186,1,3,4,11,6,2,1,1,6,0,0,2,6,9
186,2,2,4,11,6,2,1,1,10,0,0,2,10,20
186,3,2,4,11,6,3,2,12,2,0,0,4,12,24
186,4,5,4,11,6,2,3,3,2,0,0,5,2,3
186,5,4,4,11,6,2,3,3,12,0,0,4,12,0
186,6,5,4,11,6,2,1,1,12,0,0,2,12,24
187,1,1,4,11,7,3,2,12,2,0,0,10,12,26
187,2,1,4,11,7,2,5,5,9,0,0,5,9,9
187,3,3,4,11,7,2,3,3,12,0,0,8,12,25
187,4,4,4,11,7,3,6,6,6,0,0,0,6,0
187,5,6,4,11,7,2,3,3,5,0,0,6,5,10
187,6,1,4,11,7,2,4,4,12,0,0,7,12,20
188,1,2,4,11,8,3,2,1,2,0,0,4,1,2
188,2,4,4,11,8,3,1,2,1,0,0,1,2,2
188,3,4,4,11,8,3,2,10,2,0,0,2,10,10
188,4,5,4,11,8,3,2,3,2,0,0,3,3,5
188,5,1,4,11,8,3,9,5,9,0,0,14,5,7
188,6,4,4,11,8,3,10,12,10,0,0,0,12,0
189,1,5,4,11,9,1,0,3,2,4,3,3,0,4
189,2,5,4,11,9,1,0,2,12,3,20,20,0,3
189,3,5,4,11,9,1,0,10,10,20,20,20,0,20
189,4,5,4,11,9,1,0,3,2,5,3,3,0,5
189,5,5,4,11,9,1,0,11,10,22,20,20,0,22
189,6,5,4,11,9,1,0,1,12,2,24,24,0,2
190,1,1,4,11,10,2,12,12,2,0,0,26,2,10
190,2,5,4,11,10,3,12,2,12,0,0,20,2,3
190,3,6,4,11,10,3,12,5,12,0,0,22,5,9
190,4,6,4,11,10,2,12,12,10,0,0,22,10,20
190,5,2,4,11,10,3,12,4,12,0,0,24,4,8
190,6,2,4,11,10,2,12,12,8,0,0,25,8,17
191,1,4,4,11,11,1,0,6,10,6,10,10,0,6
191,2,4,4,11,11,1,0,2,1,2,1,1,0,2
191,3,4,4,11,11,1,0,10,2,10,2,2,0,10
191,4,4,4,11,11,1,0,6,6,0,0,0,0,0
191,5,4,4,11,11,1,0,3,12,4,0,0,0,4
191,6,4,4,11,11,1,0,12,10,0,0,0,0,0
192,1,3,4,11,12,1,0,1,6,2,9,9,0,2
192,2,3,4,11,12,1,0,4,4,7,7,7,0,7
192,3,3,4,11,12,1,0,3,12,8,25,25,0,8
192,4,3,4,11,12,1,0,10,12,22,26,26,0,22
192,5,3,4,11,12,1,0,12,10,30,25,25,0,30
192,6,3,4,11,12,1,0,6,12,15,27,27,0,15
193,1,6,4,11,13,2,4,4,2,0,0,8,2,4
193,2,3,4,11,13,2,4,4,4,0,0,7,4,7
193,3,1,4,11,13,2,3,3,7,0,0,4,7,8
193,4,2,4,11,13,3,3,10,3,0,0,6,10,20
193,5,6,4,11,13,3,5,3,5,0,0,10,3,6
193,6,6,4,11,13,3,5,11,5,0,0,10,11,21
194,1,5,4,11,14,2,3,3,2,0,0,4,2,3
194,2,6,4,11,14,2,2,2,10,0,0,4,10,15
194,3,2,4,11,14,2,12,12,2,0,0,24,2,4
194,4,3,4,11,14,3,12,10,12,0,0,26,10,22
194,5,4,4,11,14,3,12,3,12,0,0,0,3,4
194,6,5,4,11,14,3,12,1,12,0,0,24,1,2
195,1,2,4,11,15,2,1,1,2,0,0,2,2,4
195,2,4,4,11,15,2,2,2,1,0,0,2,1,1
195,3,4,4,11,15,2,10,10,2,0,0,10,2,2
195,4,1,4,11,15,2,3,3,12,0,0,5,12,18
195,5,2,4,11,15,2,4,4,12,0,0,8,12,24
195,6,3,4,11,15,2,6,6,12,0,0,15,12,27
196,1,5,4,11,16,3,2,3,2,0,0,3,3,4
196,2,5,4,11,16,2,2,2,12,0,0,3,12,20
196,3,3,4,11,16,3,12,3,12,0,0,25,3,8
196,4,1,4,11,16,3,12,3,12,0,0,18,3,5
196,5,3,4,11,16,2,12,12,10,0,0,30,10,25
196,6,3,4,11,16,3,12,6,12,0,0,27,6,15
197,1,2,4,11,17,1,0,1,2,2,4,4,0,2
197,2,2,4,11,17,1,0,1,10,2,20,20,0,2
197,3,2,4,11,17,1,0,12,2,24,4,4,0,24
197,4,2,4,11,17,1,0,10,3,20,6,6,0,20
197,5,2,4,11,17,1,0,4,12,8,24,24,0,8
197,6,2,4,11,17,1,0,12,8,25,17,17,0,25
198,1,4,4,11,18,2,6,6,10,0,0,6,10,10
198,2,2,4,11,18,3,10,1,10,0,0,20,1,2
198,3,5,4,11,18,3,10,10,10,0,0,20,10,20
198,4,6,4,11,18,3,10,12,10,0,0,20,12,22
198,5,5,4,11,18,2,11,11,10,0,0,22,10,20
198,6,6,4,11,18,2,11,11,5,0,0,21,5,10
199,1,2,4,12,1,2,3,3,4,0,0,8,4,10
199,2,1,4,12,1,3,2,12,2,0,0,3,12,8
199,3,4,4,12,1,3,6,1,6,0,0,12,1,2
199,4,2,4,12,1,2,5,5,12,0,0,10,12,24
199,5,3,4,12,1,3,7,5,7,0,0,16,5,11
199,6,3,4,12,1,2,8,8,3,0,0,18,3,5
200,1,5,4,12,2,3,12,3,12,0,0,9,3,4
200,2,1,4,12,2,2,12,12,2,0,0,8,2,3
200,3,2,4,12,2,2,12,12,3,0,0,20,3,8
200,4,2,4,12,2,3,12,5,12,0,0,24,5,10
200,5,1,4,12,2,3,12,5,12,0,0,7,5,3
200,6,6,4,12,2,3,12,4,12,0,0,22,4,14
201,1,4,4,12,3,3,4,8,4,0,0,8,8,16
201,2,4,4,12,3,2,3,3,2,0,0,6,2,4
201,3,6,4,12,3,2,4,4,7,0,0,12,7,12
201,4,5,4,12,3,2,5,5,5,0,0,7,5,7
201,5,6,4,12,3,3,6,5,6,0,0,12,5,12
201,6,4,4,12,3,2,6,6,4,0,0,12,4,8
202,1,6,4,12,4,3,3,3,3,0,0,12,3,12
202,2,6,4,12,4,2,2,2,5,0,0,11,5,11
202,3,4,4,12,4,2,1,1,6,0,0,2,6,12
202,4,6,4,12,4,3,3,5,3,0,0,8,5,10
202,5,2,4,12,4,3,2,7,2,0,0,6,7,16
202,6,3,4,12,4,3,3,8,3,0,0,5,8,18
203,1,1,4,12,5,3,6,6,6,0,0,4,6,4
203,2,4,4,12,5,3,2,3,2,0,0,4,3,6
203,3,2,4,12,5,3,3,12,3,0,0,8,12,20
203,4,5,4,12,5,3,5,5,5,0,0,7,5,7
203,5,3,4,12,5,2,5,5,7,0,0,11,7,16
203,6,2,4,12,5,2,8,8,6,0,0,16,6,12
204,1,1,4,12,6,1,0,6,6,4,4,4,0,4
204,2,1,4,12,6,1,0,12,2,8,3,3,0,8
204,3,1,4,12,6,1,0,6,3,7,2,2,0,7
204,4,1,4,12,6,1,0,5,2,3,3,3,0,3
204,5,1,4,12,6,1,0,5,12,3,7,7,0,3
204,6,1,4,12,6,1,0,12,6,11,4,4,0,11
205,1,3,4,12,7,1,0,5,6,8,10,10,0,8
205,2,3,4,12,7,1,0,3,2,5,4,4,0,5
205,3,3,4,12,7,1,0,5,3,10,6,6,0,10
205,4,3,4,12,7,1,0,10,5,22,11,11,0,22
205,5,3,4,12,7,1,0,5,7,11,16,16,0,11
205,6,3,4,12,7,1,0,8,3,18,5,5,0,18
206,1,2,4,12,8,1,0,3,4,8,10,10,0,8
206,2,2,4,12,8,1,0,4,6,10,8,8,0,10
206,3,2,4,12,8,1,0,12,3,20,8,8,0,20
206,4,2,4,12,8,1,0,5,12,10,24,24,0,10
206,5,2,4,12,8,1,0,7,2,16,6,6,0,16
206,6,2,4,12,8,1,0,8,6,16,12,12,0,16
207,1,6,4,12,9,2,3,3,3,0,0,12,3,12
207,2,3,4,12,9,2,3,3,2,0,0,5,2,4
207,3,3,4,12,9,3,3,5,3,0,0,6,5,10
207,4,4,4,12,9,3,4,4,4,0,0,8,4,8
207,5,5,4,12,9,2,4,4,4,0,0,5,4,6
207,6,4,4,12,9,3,4,6,4,0,0,8,6,12
208,1,1,4,12,10,2,6,6,6,0,0,4,6,4
208,2,6,4,12,10,3,5,2,5,0,0,11,2,11
208,3,3,4,12,10,2,5,5,3,0,0,10,3,6
208,4,3,4,12,10,3,5,10,5,0,0,11,10,22
208,5,2,4,12,10,2,7,7,2,0,0,16,2,6
208,6,5,4,12,10,2,7,7,4,0,0,6,4,5
209,1,5,4,12,11,1,0,3,12,4,9,9,0,4
209,2,5,4,12,11,1,0,10,8,12,11,11,0,12
209,3,5,4,12,11,1,0,6,4,9,10,10,0,9
209,4,5,4,12,11,1,0,5,5,7,7,7,0,7
209,5,5,4,12,11,1,0,4,4,5,6,6,0,5
209,6,5,4,12,11,1,0,7,4,6,5,5,0,6
210,1,5,4,12,12,2,3,3,12,0,0,4,12,9
210,2,2,4,12,12,2,4,4,6,0,0,10,6,8
210,3,5,4,12,12,3,4,6,4,0,0,10,6,9
210,4,1,4,12,12,2,5,5,2,0,0,3,2,3
210,5,5,4,12,12,3,4,4,4,0,0,6,4,5
210,6,5,4,12,12,3,4,7,4,0,0,5,7,6
211,1,4,4,12,13,2,8,8,4,0,0,16,4,8
211,2,5,4,12,13,3,8,10,8,0,0,11,10,12
211,3,1,4,12,13,2,6,6,3,0,0,7,3,2
211,4,3,4,12,13,2,10,10,5,0,0,22,5,11
211,5,4,4,12,13,2,12,12,5,0,0,24,5,10
211,6,1,4,12,13,2,12,12,6,0,0,11,6,4
212,1,3,4,12,14,3,6,5,6,0,0,10,5,8
212,2,2,4,12,14,3,6,4,6,0,0,8,4,10
212,3,5,4,12,14,2,6,6,4,0,0,9,4,10
212,4,6,4,12,14,2,5,5,3,0,0,10,3,8
212,5,1,4,12,14,2,5,5,12,0,0,3,12,7
212,6,2,4,12,14,3,6,8,6,0,0,12,8,16
213,1,3,4,12,15,2,5,5,6,0,0,8,6,10
213,2,3,4,12,15,3,2,3,2,0,0,4,3,5
213,3,1,4,12,15,3,3,6,3,0,0,2,6,7
213,4,4,4,12,15,2,4,4,4,0,0,8,4,8
213,5,4,4,12,15,3,5,12,5,0,0,10,12,24
213,6,1,4,12,15,3,6,12,6,0,0,4,12,11
214,1,6,4,12,16,1,0,3,3,12,12,12,0,12
214,2,6,4,12,16,1,0,2,5,11,11,11,0,11
214,3,6,4,12,16,1,0,4,7,12,12,12,0,12
214,4,6,4,12,16,1,0,5,3,10,8,8,0,10
214,5,6,4,12,16,1,0,5,6,12,12,12,0,12
214,6,6,4,12,16,1,0,4,12,14,22,22,0,14
215,1,2,4,12,17,3,4,3,4,0,0,10,3,8
215,2,5,4,12,17,2,10,10,8,0,0,12,8,11
215,3,6,4,12,17,3,7,4,7,0,0,12,4,12
215,4,1,4,12,17,3,2,5,2,0,0,3,5,3
215,5,6,4,12,17,2,5,5,6,0,0,12,6,12
215,6,6,4,12,17,2,4,4,12,0,0,14,12,22
216,1,4,4,12,18,1,0,8,4,16,8,8,0,16
216,2,4,4,12,18,1,0,3,2,6,4,4,0,6
216,3,4,4,12,18,1,0,1,6,2,12,12,0,2
216,4,4,4,12,18,1,0,4,4,8,8,8,0,8
216,5,4,4,12,18,1,0,12,5,24,10,10,0,24
216,6,4,4,12,18,1,0,6,4,12,8,8,0,12
